ANNOSCOLASTICO,AREAGEOGRAFICA,REGIONE,PROVINCIA,CODICEISTITUTORIFERIMENTO,DENOMINAZIONEISTITUTORIFERIMENTO,CODICESCUOLA,DENOMINAZIONESCUOLA,INDIRIZZOSCUOLA,CAPSCUOLA,CODICECOMUNESCUOLA,DESCRIZIONECOMUNE,DESCRIZIONECARATTERISTICASCUOLA,DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA,INDICAZIONESEDEDIRETTIVO,INDICAZIONESEDEOMNICOMPRENSIVO,INDIRIZZOEMAILSCUOLA,INDIRIZZOPECSCUOLA,SITOWEBSCUOLA,SEDESCOLASTICA
202425,CENTRO,LAZIO,ROMA,RMIC8EL00C,IC VIA TEDESCHI,RMIC8EL00C,IC VIA TEDESCHI,VIA ACHILLE TEDESCHI 85,00157,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8EL00C@istruzione.it,rmic8el00c@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC87800R,SANDRO PERTINI,RMAA87801N,SANDRO PERTINI,VIA VINCENZO CUOCO,00013,M309,FONTE NUOVA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC87800R@istruzione.it,Non Disponibile,www.icsandropertinifontenuova.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8C600P,IC ANZIO V,RMEE8C601R,"""LEONARDO DA VINCI""",VIA DELLE TUBEROSE,00042,A323,ANZIO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8C600P@istruzione.it,Non Disponibile,www.anziocinque.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8C4003,I.C. ANZIO IV,RMAA8C401X,ANZIO IV MIGLIORAMENTO-ANZIO,Non Disponibile,00042,A323,ANZIO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8C4003@istruzione.it,Non Disponibile,www.anzioquarto.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DX005,IC LADISPOLI I,RMAA8DX034,LADISPOLI I - GIOVANNI PAOLO II,VIA CALTAGIRONE S.N.C.,00055,M212,LADISPOLI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8DX005@istruzione.it,Non Disponibile,ICLADISPOLI1.GOV.IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC8FD00V,IC VIA P. SEMERIA,RMEE8FD022,LEONARDO DA VINCI,LARGO LEONARDO DA VINCI 19,00146,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8FD00V@istruzione.it,Non Disponibile,no,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC834008,IST.OMNICOMPRENSIVO ROCCASECCA,FRAA834026,COLLE S.MAGMO CAPOLUOGO,CORSO GARIBALDI SNC,03030,C870,COLLE SAN MAGNO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC834008@istruzione.it,Non Disponibile,www.icroccasecca.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC81200B,I.C. AMASENO,FREE81202E,GIULIANO DI R. CAPOLUOGO,VIA GUGLIELMO MARCONI N 37,03020,E057,GIULIANO DI ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,FRIC81200B@istruzione.it,Non Disponibile,www.comprensivoamaseno.gov.it,NO
202425,CENTRO,LAZIO,RIETI,RIIC823002,ANTONIO MALFATTI - CONTIGLIANO,RIEE82307A,SCUOLA PRIMARIA SELCI,VIA FONTELEORGA N. 17,02040,I581,SELCI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.ic-scuole-contigliano.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC83500Q,ISTITUTO COMPRENSIVO ITRI,LTEE83501T,VIA S.APOLLONIA (CAPOLUOGO),PIAZZALE RODARI,04020,E375,ITRI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC83500Q@istruzione.it,Non Disponibile,www.istitutocomprensivoitri.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8CU003,"""VIA TEODORO MOMMSEN 20""",RMIC8CU003,"""VIA TEODORO MOMMSEN 20""",LARGO PIETRO TACCHI VENTURI 5,00179,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8CU003@istruzione.it,rmic8cu003@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC80700P,URUGUAY,RMEE807051,MARCO SIMONCELLI,VIA V. MEZZOGIORNO 20,00138,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC80700P@istruzione.it,Non Disponibile,www.istitutouruguay.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC84000A,VIA DELLE AZZORRE,RMMM84001B,GIUSEPPE PARINI,VIA DELLE AZZORRE 314,00121,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC84000A@istruzione.it,Non Disponibile,www.icviadelleazzorre.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC830001,I. C. SUPINO,FRMM830034,SEZ. STACC. PATRICA,VIA MARTIRI DELLE F.ARD.,03010,G374,PATRICA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,FRIC830001@istruzione.it,Non Disponibile,www.icsupino.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC82700X,MELISSA BASSI,RMAA82701R,VIA DELL'ARCHEOLOGIA,VIA DELL'ARCHEOLOGIA 135,00133,H501,ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC82700X@istruzione.it,Non Disponibile,ISTITUTOCOMPRENSIVOVIADELLAARCHEOLOGIA,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DW009,IC CORRADO MELONE,RMEE8DW01B,CORRADO MELONE,VIA CASTELLAMMARE DI STABIA SNC,00055,M212,LADISPOLI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8DW009@istruzione.it,Non Disponibile,www.icmelone.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC871002,"""TOMMASO SILVESTRI""",RMIC871002,"""TOMMASO SILVESTRI""",PIAZZA VITTORIO EMANUELE III,00069,L401,TREVIGNANO ROMANO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC871002@istruzione.it,rmic871002@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8GZ00L,ENEA,RMEE8GZ01P,MARTIN PESCATORE,VIA TORRALBA,00040,G811,POMEZIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8GZ00L@istruzione.it,Non Disponibile,www.ic-enea.edu.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC80800B,IST. COMPR. ROCCAGORGA-MAENZA,LTAA808029,LOC.PRATI,VIA ROCCHEGIANA,04010,H413,ROCCAGORGA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,LTIC80800B@istruzione.it,Non Disponibile,www.icroccagorgamaenza.gov.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC842007,I.C. 1^ CECCANO,FRIC842007,I.C. 1^ CECCANO,VIA GIACOMO MATTEOTTI,03023,C413,CECCANO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,FRIC842007@istruzione.it,fric842007@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMEE22100R,"DIR. DID. STAT.""CIAMPINO II""",RMEE221052,CIAMPINO II - M. L. KING,VIA BOLOGNA 19/A2,00043,M272,CIAMPINO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMEE22100R@istruzione.it,Non Disponibile,www.2circolodidatticodiciampino.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC86000G,VIA CASSIA KM. 187,RMEE86002P,AMALDI 2^,VIA GIUSEPPE ADAMI 34,00123,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC86000G@istruzione.it,Non Disponibile,www.icsoglianamaldi.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AF00D,IC DE FILIPPO,RMEE8AF01G,VIA BRENNERO,VIA BRENNERO SNC,00010,M309,FONTE NUOVA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8AF00D@istruzione.it,Non Disponibile,www.icsdefilippo.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC897006,DON LORENZO MILANI,RMAA897024,VIA COLLEFERRO,VIA COLLEFERRO S.N.C,00012,E263,GUIDONIA MONTECELIO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC897006@istruzione.it,Non Disponibile,WWW.ICDONMILANIGUIDONIA.IT,NO
202425,CENTRO,LAZIO,LATINA,LTIC84400E,IST.COMPR. ARTURO TOSCANINI,LTEE84401L,VIA AMBURGO,VIA AMBURGO 5,04011,A341,APRILIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC84400E@istruzione.it,Non Disponibile,www.ictoscaniniaprilia.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8CW00P,BRUNO DE FINETTI,RMEE8CW02T,VIA CAPELLI,VIA A.CAPELLI 22/24,00134,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8CW00P@istruzione.it,Non Disponibile,www.icdefinetti.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8GH00R,IC VIA DELL'AEROPORTO,RMEE8GH031,G.PUCCINI,V.LE DEI CONSOLI 16,00175,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,wwwicviadell'aeroporto.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8EA00R,LUIGI SETTEMBRINI,RMMM8EA01T,SETTEMBRINI,VIA SEBENICO 1,00198,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8EA00R@istruzione.it,Non Disponibile,www.icsettembrini.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8CE00V,LEONARDO DA VINCI,RMAA8CE01Q,INFANZIA FILIPPO PASTORE,VIA LEONARDO DA VINCI 10,00030,E392,LABICO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8CE00V@istruzione.it,Non Disponibile,www.scuolalabico.edu.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC81900T,I.C GIOVANNI XXIII,LTEE819043,VIA LAGO (CAPOLUOGO),VIA LAGO,04025,E527,LENOLA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC81900T@istruzione.it,Non Disponibile,www.icgiovanni23.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DX005,IC LADISPOLI I,RMIC8DX005,IC LADISPOLI I,VIA CASTELL.DI STABIA 8,00055,M212,LADISPOLI,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8DX005@istruzione.it,rmic8dx005@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,VITERBO,VTIC819003,I.C. GROTTE DI CASTRO,VTAA819032,SC. INF. GROTTE DI CASTRO,VIA A.RUSPANTINI 11,01025,E210,GROTTE DI CASTRO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,VTIC819003@istruzione.it,Non Disponibile,www.icgrottedicastro.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC835001,I.C.CARMINE VITERBO,VTAA83502V,VIA S. PIETRO,VIA DEL CARMINE,01100,M082,VITERBO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,VTIC835001@istruzione.it,Non Disponibile,www.iccarmine.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AD00T,GENAZZANO G. GARIBALDI,RMAA8AD02Q,GENAZZANO - LOC. S. FILIPPO,LOCALITA' SAN FILIPPO,00030,D964,GENAZZANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8AD00T@istruzione.it,Non Disponibile,WWW.COMPRENSIVO-GENAZZANO.gov.IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC8GA002,IC VIA P. STABILINI,RMAA8GA02X,VIA RIZZIERI,VIA RIZZIERI 143,00173,H501,ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8GA002@istruzione.it,Non Disponibile,www.icstabilini.it,NO
202425,CENTRO,LAZIO,VITERBO,VTIC812008,I.C. FABRICA DI ROMA,VTEE81204D,BONAFEDE LORENZO,VIALE DELLA REPUBBLICA SNC,01032,B691,CAPRAROLA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,icfabricadiroma.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC83600X,I.C. FIUGGI,FRAA83602T,SCUOLA INFANZIA,VIALE GIUSEPPE GERMINI,03010,A054,ACUTO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC83600X@istruzione.it,Non Disponibile,www.istitutocomprensivofiuggi.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AH005,GIUSEPPE GARIBALDI,RMAA8AH023,VIA TITO LIVIO,VIA TITO LIVIO S.N.C.,00012,E263,GUIDONIA MONTECELIO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8AH005@istruzione.it,Non Disponibile,WWW.ICSETTEVILLE.IT,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC848006,I.C. 2^ VEROLI,FRAA848035,VEROLI COLLECIAFFONE,VIA COLLECIAFFONE,03029,L780,VEROLI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC848006@istruzione.it,Non Disponibile,https//www.icveroli2.edu.it/,NO
202425,CENTRO,LAZIO,ROMA,RMIC8C4003,I.C. ANZIO IV,RMAA8C4032,ANZIO IV- VILLA CLAUDIA,Non Disponibile,00042,A323,ANZIO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8C4003@istruzione.it,Non Disponibile,www.anzioquarto.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8C600P,IC ANZIO V,RMIC8C600P,IC ANZIO V,VIA GOLDONI 12,00042,A323,ANZIO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8C600P@istruzione.it,rmic8c600p@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,LATINA,LTIC82900C,I.C. MARIA MONTESSORI,LTEE82901E,DON ADRIANO BRAGAZZI,VIA GIACOMO BALLA SNC,04019,L120,TERRACINA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC82900C@istruzione.it,Non Disponibile,www.icmontessoriterracina.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC81200B,I.C. AMASENO,FRIC81200B,I.C. AMASENO,VIA PRATI SNC,03021,A256,AMASENO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,FRIC81200B@istruzione.it,fric81200b@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC81600P,"I.C. ""GIOV. PAOLO II"" ARCE",FRAA81603N,INFANZIA COLFELICE COLDRAGONE,VIA CAMPO GRANDE,03030,C836,COLFELICE,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC81600P@istruzione.it,Non Disponibile,http//www.istitutocomprensivoarce.edu.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC83500Q,ISTITUTO COMPRENSIVO ITRI,LTAA83502N,VIA GIOVENCO,VIA 8 MARZO,04020,E375,ITRI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,LTIC83500Q@istruzione.it,Non Disponibile,www.istitutocomprensivoitri.it,NO
202425,CENTRO,LAZIO,RIETI,RIIC823002,ANTONIO MALFATTI - CONTIGLIANO,RIEE823047,CASPERIA,PIAZZA ODDO VALERIANI,02041,A472,CASPERIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.ic-scuole-contigliano.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC84000A,VIA DELLE AZZORRE,RMAA840028,AMENDOLA,VIA DELL'IDROSCALO 82,00121,H501,ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC84000A@istruzione.it,Non Disponibile,www.icviadelleazzorre.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8CU003,"""VIA TEODORO MOMMSEN 20""",RMEE8CU026,GIUSEPPE VERDI,VIA GELA 22,00182,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8CU003@istruzione.it,Non Disponibile,www.mommsen.edu.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC826001,I.C. PISACANE,LTMM826012,C. PISACANE,VIA CAVATELLA,04027,G871,PONZA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,LTIC826001@istruzione.it,Non Disponibile,www.istcpisacaneponza.135.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC83900B,I.C. 1^ FERENTINO,FRIC83900B,I.C. 1^ FERENTINO,VIA CIRCONVALLAZIONE LOLLI GHETTI,03013,D539,FERENTINO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,FRIC83900B@istruzione.it,fric83900b@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DV00D,"""GIULIANO MONTELUCCI""",RMIC8DV00D,"""GIULIANO MONTELUCCI""",VIA ROSATA 59,00012,E263,GUIDONIA MONTECELIO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8DV00D@istruzione.it,rmic8dv00d@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,VITERBO,VTIC821003,I.C. SACCONI TARQUINIA,VTAA821032,TRIESTE VALDI - TARQUINIA,VIA POLIDORI SNC,01016,D024,TARQUINIA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,VTIC821003@istruzione.it,Non Disponibile,WWW.ICSACCONI.GOV.IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC86000G,VIA CASSIA KM. 187,RMEE86001N,SOGLIAN,L.GO CESARE VICO LODOVICI N. 9,00189,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC86000G@istruzione.it,Non Disponibile,www.icsoglianamaldi.edu.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8GH00R,IC VIA DELL'AEROPORTO,RMIC8GH00R,IC VIA DELL'AEROPORTO,VIA DELL'AEROPORTO115,00175,H501,ROMA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8GH00R@istruzione.it,rmic8gh00r@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AD00T,GENAZZANO G. GARIBALDI,RMMM8AD01V,GENAZZANO VIA DELLA SIGNORETTA,VIA DELLA SIGNORETTA,00030,D964,GENAZZANO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8AD00T@istruzione.it,Non Disponibile,www.comprensivo-genazzano.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC897006,DON LORENZO MILANI,RMIC897006,DON LORENZO MILANI,VIA MARCO AURELIO N? 2,00012,E263,GUIDONIA MONTECELIO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC897006@istruzione.it,rmic897006@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AE00N,SAN CESAREO - VIALE DEI CEDRI,RMAA8AE01E,SAN CESAREO,VIA DEI CEDRI,00030,M295,SAN CESAREO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8AE00N@istruzione.it,Non Disponibile,www.ic-sancesareo.it,NO
202425,CENTRO,LAZIO,LATINA,LTIC81900T,I.C GIOVANNI XXIII,LTEE819032,MARIA PIA DI SAVOIA,VIA APPIA SNC,04020,F616,MONTE SAN BIAGIO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC81900T@istruzione.it,Non Disponibile,www.icgiovanni23.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC82700X,MELISSA BASSI,RMMM827011,ILARIA ALPI,VIA DELL'ARCHEOLOGIA 139,00133,H501,ROMA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC82700X@istruzione.it,Non Disponibile,ISTITUTOCOMPRENSIVOVIADELLAARCHEOLOGIA,NO
202425,CENTRO,LAZIO,ROMA,RMIC8EX00Q,IC OLCESE,RMEE8EX03X,MADRE TERESA DI CALCUTTA,VIA OLCESE16,00155,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8EX00Q@istruzione.it,Non Disponibile,www.comprensivoviaolcese.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC84000G,I.C. 2^ FERENTINO,FRAA84001C,FERENTINO S.AGATA,VIA BELVEDERE- S. AGATA SNC,03013,D539,FERENTINO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC84000G@istruzione.it,Non Disponibile,www.ic2ferentino.gov,NO
202425,CENTRO,LAZIO,LATINA,LTIC84400E,IST.COMPR. ARTURO TOSCANINI,LTEE84402N,ELSA MORANTE,VIA MONTE GRAPPA,04011,A341,APRILIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,LTIC84400E@istruzione.it,Non Disponibile,www.ictoscaniniaprilia.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8CV00V,"""GINO STRADA""",RMEE8CV011,NEGRI,VIA LATINA 303,00179,H501,ROMA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8CV00V@istruzione.it,Non Disponibile,www.ic-vialatina303.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8D000A,IC NETTUNO I,RMMM8D001B,SMS VIA ROMANA,Non Disponibile,00048,F880,NETTUNO,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,RMIC8D000A@istruzione.it,Non Disponibile,WWWNETTUNOUNO,NO
202425,CENTRO,LAZIO,ROMA,RMMM67000C,CPIA 1,RMMM67000C,CPIA 1,VIA C.A CORTINA 70,00159,H501,ROMA,CPIA,SCUOLA PRIMO GRADO,SI,Non Disponibile,RMMM67000C@istruzione.it,RMMM67000C@PEC.ISTRUZIONE.IT,www.umbertonobile.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8DX005,IC LADISPOLI I,RMEE8DX04A,GIOVANNI PAOLO II,VIA CALTAGIRONE S.N.C.,00055,M212,LADISPOLI,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8DX005@istruzione.it,Non Disponibile,ISTITUTOCOMPRENSIVOLADISPOLI1.IT,NO
202425,CENTRO,LAZIO,ROMA,RMIC871002,"""TOMMASO SILVESTRI""",RMAA87101V,TREVIGNANO CENTRO URBANO,VIA CARLO ALBERTO DALLA CHIESA S.N.C.,00069,L401,TREVIGNANO ROMANO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC871002@istruzione.it,Non Disponibile,www.ictommasosilvestri.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8C800A,IC ARDEA III,RMIC8C800A,IC ARDEA III,VIA VICENZA,00040,M213,ARDEA,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,RMIC8C800A@istruzione.it,rmic8c800a@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,ROMA,RMIC8C800A,IC ARDEA III,RMAA8C8028,S. ANTONIO,VIA LAURENTINA,00040,M213,ARDEA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RMIC8C800A@istruzione.it,Non Disponibile,www.icardea3.edu.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC82900R,I. C. ARPINO,FRIC82900R,I. C. ARPINO,VIA VITTORIA COLONNA,03033,A433,ARPINO,NORMALE,ISTITUTO COMPRENSIVO,SI,Non Disponibile,FRIC82900R@istruzione.it,fric82900r@pec.istruzione.it,Non Disponibile,NO
202425,CENTRO,LAZIO,LATINA,LTIC80800B,IST. COMPR. ROCCAGORGA-MAENZA,LTMM80802D,LEONE XIII,VIA SAN SEBASTIANO SNC,04010,E798,MAENZA,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,LTIC80800B@istruzione.it,Non Disponibile,www.icroccagorgamaenza.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8CD003,GIACOMO MATTEOTTI,RMEE8CD015,SCUOLA PRIMARIA,VIA G.MATTEOTTI 11,00033,C390,CAVE,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8CD003@istruzione.it,Non Disponibile,www.iccave.edu.it,NO
202425,CENTRO,LAZIO,RIETI,RIIC82500N,IST. COMPRENSIVO BASSA SABINA,RIEE82503T,"SCUOLA PRIMARIA ""VOLPICELLI""",VIALE G. DE VITO14,02047,G763,POGGIO MIRTETO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RIIC82500N@istruzione.it,Non Disponibile,www.istitutocomprensivopoggiomirteto.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC83600X,I.C. FIUGGI,FRMM836011,"S.M.S. ""L. DA VINCI"" FIUGGI",VIA VAL MADONNA N. 14,03014,A310,FIUGGI,NORMALE,SCUOLA PRIMO GRADO,NO,Non Disponibile,FRIC83600X@istruzione.it,Non Disponibile,www.istitutocomprensivofiuggi.gov.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8G900L,MONTESSORI - M. C. PINI,RMAA8G903G,VILLA PAGANINI,LARGO VILLA PAGANINI 18,00198,H501,ROMA,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,Non Disponibile,Non Disponibile,www.poppeasabina.weebly.com,NO
202425,CENTRO,LAZIO,ROMA,RMIC8AH005,GIUSEPPE GARIBALDI,RMEE8AH017,GIUSEPPE GARIBALDI,VIA CARLO TODINI 56,00010,E263,GUIDONIA MONTECELIO,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8AH005@istruzione.it,Non Disponibile,www.icsetteville.it,NO
202425,CENTRO,LAZIO,ROMA,RMIC8B900G,IC E. GALICE,RMEE8B902P,RENATO POSATA,LARGO CADUTI DI VIA FANI SNC,00053,C773,CIVITAVECCHIA,NORMALE,SCUOLA PRIMARIA,NO,Non Disponibile,RMIC8B900G@istruzione.it,Non Disponibile,www.icgalicecivitavecchia.edu.it,NO
202425,CENTRO,LAZIO,RIETI,RIIC823002,ANTONIO MALFATTI - CONTIGLIANO,RIAA82302X,FRAZ LIMITI,VIA DEL VIVAIO,02045,E160,GRECCIO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,RIIC823002@istruzione.it,Non Disponibile,www.ic-scuole-contigliano.it,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC848006,I.C. 2^ VEROLI,FRAA848013,VEROLI COTROPAGNO,VIA COTROPAGNO,03029,L780,VEROLI,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC848006@istruzione.it,Non Disponibile,https//www.icveroli2.edu.it/,NO
202425,CENTRO,LAZIO,FROSINONE,FRIC857001,I.C. SANT'ELIA FIUMERAPIDO,FRAA85702V,S.ELIA PORTELLA,VIA COLLE IANNUCCI,03049,I321,SANT'ELIA FIUMERAPIDO,NORMALE,SCUOLA INFANZIA,NO,Non Disponibile,FRIC857001@istruzione.it,Non Disponibile,www.icsanteliafiumerapido.it,NO
